MATERIAL,CALMONTH,OSMIT,ORFLG,TOTAL_STOCK,W_DEMAND18,W_DEMAND12,W_OPENQTY
7706171AF,202008,ACTIVE,Y,55,89.963,59.975,2.598
7706171AF,202009,ACTIVE,Y,40,54.086,36.057,0.784
7706171AF,202010,ACTIVE,Y,30,66.228,44.152,3.158
7706171AF,202011,ACTIVE,Y,19,77.122,51.415,1.52
7706171AF,202012,ACTIVE,Y,17,139.615,93.077,3.238
7706171AF,202101,ACTIVE,Y,9,124.074,82.716,1.667
7706171AF,202102,ACTIVE,Y,5,61.859,41.239,2.5
7706171AF,202103,ACTIVE,Y,1,10.009,6.673,0.731
7706171AF,202104,ACTIVE,Y,24,121.015,80.677,16
7706172AF,202004,ACTIVE,Y,166,834.678,556.452,10.179
7706172AF,202005,ACTIVE,Y,301,732.336,488.224,32.604
7706172AF,202006,ACTIVE,Y,282,815.575,543.717,9.322
7706172AF,202007,ACTIVE,Y,246,652.135,434.757,8.843
7706172AF,202008,ACTIVE,Y,195,766.362,510.908,27.038
7706172AF,202009,ACTIVE,Y,135,535.18,356.787,25.422
7706172AF,202010,ACTIVE,Y,68,636.237,424.158,7.333
7706172AF,202011,ACTIVE,Y,56,708.049,472.033,1.155
7706172AF,202012,ACTIVE,Y,28,304.558,203.039,2.635
7706172AF,202101,ACTIVE,Y,62,446.484,297.656,0.525
7706172AF,202102,ACTIVE,Y,62,386.148,257.432,5.767
7706172AF,202103,ACTIVE,Y,129,451.478,300.985,17.84
7706172AF,202104,ACTIVE,Y,89,513.035,342.023,31.047
7708175A,202004,OBSOLETE,Y,1,0,0,0
7708175A,202005,OBSOLETE,Y,1,0,0,0
7708175A,202006,OBSOLETE,Y,1,0,0,0
7708175A,202007,OBSOLETE,Y,1,0,0,0
7708175A,202008,OBSOLETE,Y,1,0,0,0
7708175A,202009,OBSOLETE,Y,1,0,0,0
7708175A,202010,OBSOLETE,Y,1,0,0,0
7708175B,202011,OBSOLETE,Y,1,0,0,0
7708175BF,202004,ACTIVE,Y,127,366.786,244.524,5.904
7708175BF,202005,ACTIVE,Y,121,470.428,313.619,2.968
7708175BF,202006,ACTIVE,Y,95,255.312,170.208,2.879
7708175BF,202007,ACTIVE,Y,131,185.846,123.897,4.052
7708175BF,202008,ACTIVE,Y,117,178.69,119.127,4.081
7708175BF,202009,ACTIVE,Y,107,198.619,132.413,9.421
7708175BF,202010,ACTIVE,Y,77,164.258,109.505,2.484
7708175BF,202011,ACTIVE,Y,54,147.729,98.486,1
7708175BF,202012,ACTIVE,Y,54,201.611,134.407,3.682
7708175BF,202101,ACTIVE,Y,42,219.175,146.117,2
7708175BF,202102,ACTIVE,Y,32,267.276,178.184,2.909
7708175BF,202103,ACTIVE,Y,18,226.335,150.89,11.793
7708175BF,202104,ACTIVE,Y,11,117.42,78.28,16.704
7708180AF,202004,ACTIVE,Y,23,75.276,50.184,0
7708180AF,202005,ACTIVE,Y,28,132.26,88.173,1.556
7708180AF,202006,ACTIVE,Y,10,19.749,13.166,1.29
7708180AF,202007,ACTIVE,Y,12,21.13,14.087,0.364
7708180AF,202008,ACTIVE,Y,33,42.182,28.121,0.6
7708180AF,202009,ACTIVE,Y,31,42.068,28.045,1.824
7708180AF,202010,ACTIVE,Y,27,40.936,27.291,1.841
7708180AF,202011,ACTIVE,Y,23,48.824,32.549,0.622
7708180AF,202012,ACTIVE,Y,22,42.373,28.249,0.647
7708180AF,202101,ACTIVE,Y,22,36,24,0.667
7708180AF,202102,ACTIVE,Y,20,34.138,22.759,0
7708180AF,202103,EXCESS,Y,19,13.442,8.961,0
7708180AF,202104,EXCESS,Y,16,6.401,4.267,0
7708185AF,202004,ACTIVE,Y,42,126.856,84.571,0.808
7708185AF,202005,NEW,Y,40,138.857,92.571,0.727
7708185AF,202006,NEW,Y,29,88.72,59.147,3.441
7708185AF,202007,ACTIVE,Y,25,55.92,37.28,5.882
7708185AF,202008,ACTIVE,Y,8,40.943,27.295,1.818
7708185AF,202009,ACTIVE,Y,1,9.698,6.465,0.6
7708185AF,202010,ACTIVE,Y,14,78.948,52.632,0
7708185AF,202011,ACTIVE,Y,21,45.316,30.211,0
7708185AF,202012,ACTIVE,Y,19,86.081,57.387,0
7708185AF,202101,ACTIVE,Y,17,101.034,67.356,2.318
7708185AF,202102,ACTIVE,Y,12,61.254,40.836,3.529
7708185AF,202103,ACTIVE,Y,7,81.066,54.044,5.444
7708185AF,202104,ACTIVE,Y,7,50.998,33.999,16
7709000BF,202004,ACTIVE,Y,14,24.679,16.453,0
7709000BF,202005,ACTIVE,Y,31,40.59,27.06,0
7709000BF,202006,EXCESS,Y,31,17.527,11.685,0.738
7709000BF,202007,EXCESS,Y,25,4.308,2.872,1.429
7709000BF,202008,EXCESS,Y,20,0.69,0.46,1.379
7709000BF,202009,EXCESS,Y,10,8.874,5.916,0
7709000BF,202010,ACTIVE,Y,10,10.589,7.059,0
7709000BF,202011,ACTIVE,Y,7,16.403,10.935,0
7709000BF,202012,ACTIVE,Y,7,22.718,15.145,0.538
7709000BF,202101,ACTIVE,Y,5,9.375,6.25,0
7709000BF,202102,ACTIVE,Y,4,9.953,6.635,0.5
7709100AF,202004,ACTIVE,Y,64,229.755,153.17,1.802
7709100AF,202005,ACTIVE,Y,64,210.84,140.56,0.753
7709100AF,202006,ACTIVE,Y,50,98.585,65.723,0.962
7709100AF,202007,ACTIVE,Y,56,78.679,52.453,2.642
7709100AF,202008,ACTIVE,Y,40,71.395,47.597,1.882
7709100AF,202009,ACTIVE,Y,30,58.834,39.223,2.687
7709100AF,202010,ACTIVE,Y,22,61.912,41.275,1.222
7709100AF,202011,ACTIVE,Y,25,104.708,69.805,1.786
7709100AF,202012,ACTIVE,Y,14,96.966,64.644,2.333
7709100AF,202101,ACTIVE,Y,2,40.502,27.001,1.333
7709100AF,202102,ACTIVE,Y,1,42.24,28.16,0.5
7709100AF,202103,ACTIVE,Y,18,152.178,101.452,32.727
7709100AF,202104,ACTIVE,Y,13,107.64,71.76,37.143
770S,202004,OBSOLETE,Y,5,0,0,0
770S,202005,OBSOLETE,Y,4,0,0,0
770S,202006,OBSOLETE,Y,4,0,0,0
770S,202007,OBSOLETE,Y,4,0,0,4.8
770S,202008,OBSOLETE,Y,3,0,0,4
7723400CA,202103,NEW,N,1,0,0,0
7723400CA,202104,NEW,N,1,0,0,0
7723470A,202103,NEW,Y,1,0,0,0
7723470A,202104,NEW,Y,1,0,0,0
7723484A,202103,NEW,Y,1,0,0,0
7723484A,202104,NEW,Y,1,0,0,0
7723485A,202103,NEW,Y,1,0,0,0
7723485A,202104,NEW,Y,1,0,0,0
7723500CA,202103,NEW,N,1,0,0,0
7723500CA,202104,NEW,N,1,0,0,0
781G,202004,ACTIVE,Y,184,929.956,619.971,1.644
781G,202005,ACTIVE,Y,175,"1,130.27",753.515,3.432
781G,202006,ACTIVE,Y,164,690.163,460.109,3.094
781G,202007,ACTIVE,Y,281,582.513,388.342,10.742
781G,202008,ACTIVE,Y,252,571.826,381.217,6.646
781G,202009,ACTIVE,Y,221,370.666,247.111,10.577
781G,202010,ACTIVE,Y,197,458.091,305.394,6.813
781G,202011,ACTIVE,Y,172,514.854,343.236,2.896
781G,202012,ACTIVE,Y,155,553.92,369.28,6.609
781G,202101,ACTIVE,Y,135,503.339,335.559,12.217
781G,202102,ACTIVE,Y,109,587.54,391.693,14.164
781G,202103,ACTIVE,Y,59,316.658,211.105,5.784
781G,202104,ACTIVE,Y,36,316.943,211.295,29.613
783G,202004,ACTIVE,Y,220,554.664,369.776,33.807
783G,202005,ACTIVE,Y,145,680.823,453.882,20.631
783G,202006,ACTIVE,Y,181,856.226,570.817,9.177
783G,202007,ACTIVE,Y,125,581.455,387.637,18.353
783G,202008,ACTIVE,Y,60,465.4,310.267,4.333
783G,202009,ACTIVE,Y,44,142.443,94.962,0.905
783G,202010,ACTIVE,Y,29,121.361,80.907,1.056
783G,202011,ACTIVE,Y,108,398.75,265.833,2.88
783G,202012,ACTIVE,Y,94,387.608,258.405,2.212
783G,202101,ACTIVE,Y,80,303.051,202.034,6.102
783G,202102,ACTIVE,Y,215,391.952,261.301,10.853
783G,202103,ACTIVE,Y,179,332.482,221.655,9.118
783G,202104,ACTIVE,Y,159,326.052,217.368,15.165
7920M,202004,ACTIVE,Y,38,218.673,145.782,0.623
7920M,202005,ACTIVE,Y,67,269.874,179.916,5.104
7920M,202006,ACTIVE,Y,56,196.723,131.149,3.733
7920M,202007,ACTIVE,Y,38,131.068,87.379,0.559
7920M,202008,ACTIVE,Y,45,118.237,78.825,0
7920M,202009,ACTIVE,Y,50,89.399,59.599,1.136
7920M,202010,ACTIVE,Y,49,77.522,51.681,0
7920M,202011,ACTIVE,Y,48,67.196,44.797,1.157
7920M,202012,ACTIVE,Y,43,90.863,60.575,5.23
7920M,202101,ACTIVE,Y,31,33.324,22.216,0.517
7920M,202102,ACTIVE,Y,30,60.483,40.322,0.517
7920M,202103,ACTIVE,Y,24,50.92,33.947,6.128
7920M,202104,ACTIVE,Y,19,59.012,39.341,15.756
79217S,202004,ACTIVE,Y,66,705.456,470.304,31.104
79217S,202005,ACTIVE,Y,390,"3,887.00","2,591.33",336.936
79217S,202006,ACTIVE,Y,48,"5,397.46","3,598.31",896
79217S,202007,ACTIVE,Y,498,"5,302.64","3,535.09",672.54
79217S,202008,ACTIVE,Y,"1,122.00","5,014.42","3,342.95","1,215.62"
79217S,202009,ACTIVE,Y,498,"5,467.93","3,645.28",596.91
79217S,202010,ACTIVE,Y,"1,062.00","3,632.66","2,421.77",408.399
79217S,202011,ACTIVE,Y,828,"5,103.48","3,402.32",692.883
79217S,202012,ACTIVE,Y,492,"3,953.19","2,635.46",447.789
79217S,202101,ACTIVE,Y,840,"6,655.50","4,437.00",508.339
79217S,202102,ACTIVE,Y,714,"6,094.04","4,062.69",424.778
79217S,202103,ACTIVE,Y,318,"2,433.86","1,622.57",64.33
79217S,202104,ACTIVE,Y,756,"2,528.54","1,685.70",119.207
7921M,202004,ACTIVE,Y,82,143.528,95.685,0.932
7921M,202005,ACTIVE,Y,71,145.971,97.314,2.646
7921M,202006,ACTIVE,Y,63,117.075,78.05,2.96
7921M,202007,ACTIVE,Y,44,97.475,64.983,3.088
7921M,202008,ACTIVE,Y,33,55.046,36.697,0
7921M,202009,ACTIVE,Y,20,35.366,23.577,7.317
7921M,202010,ACTIVE,Y,24,142.71,95.14,0.941
7921M,202011,ACTIVE,Y,8,70.498,46.999,0.923
7921M,202012,ACTIVE,Y,1,36.097,24.065,0.8
7921M,202104,ACTIVE,Y,50,75.857,50.571,5.344
79245A,202004,OBSOLETE,Y,3,0,0,0
79245A,202005,OBSOLETE,Y,3,0,0,0
79245A,202006,OBSOLETE,Y,3,0,0,0
79245A,202007,OBSOLETE,Y,3,0,0,0
79245A,202008,OBSOLETE,Y,3,0,0,0
79245A,202009,OBSOLETE,Y,3,0,0,0
79245A,202010,OBSOLETE,Y,3,0,0,0
79245A,202011,OBSOLETE,Y,3,0,0,0
79245A,202012,OBSOLETE,Y,3,0,0,0
79245A,202101,OBSOLETE,Y,3,0,0,0
79245A,202102,OBSOLETE,Y,3,0,0,0
79245A,202103,OBSOLETE,Y,3,0,0,0
79245A,202104,OBSOLETE,Y,3,0,0,0
79275-AZS,202004,NEW,Y,"1,056.00","2,202.42","1,468.28","1,188.35"
79275-AZS,202005,NEW,Y,"3,716.00","10,417.65","6,945.10","3,317.48"
79275-AZS,202006,NEW,Y,304,734.063,489.375,44.456
79275-AZS,202007,NEW,Y,284,"1,621.15","1,080.77",32.233
79275-AZS,202009,NEW,Y,468,"22,131.43","14,754.29","1,104.61"
79275-AZS,202010,NEW,Y,"1,296.00","11,260.34","7,506.89",638.001
79275-AZS,202011,NEW,Y,56,363.672,242.448,3.532
79275-AZS,202101,NEW,Y,"5,044.00","13,394.26","8,929.50",684.52
79275-AZS,202102,NEW,Y,"7,200.00","14,227.50","9,485.00",334.914
79275-AZS,202103,NEW,Y,"6,380.00","7,714.25","5,142.84",0
79275-AZS,202104,NEW,Y,"11,180.00","10,612.25","7,074.84",434.639
79548A,202004,OBSOLETE,Y,23,0,0,"1,008.00"
79548A,202005,OBSOLETE,Y,23,0,0,144
79548A,202006,OBSOLETE,Y,23,0,0,144
79548A,202007,OBSOLETE,Y,22,0,0,0
79548A,202008,OBSOLETE,Y,22,0,0,0
79548A,202009,OBSOLETE,Y,22,0,0,0
79548A,202010,OBSOLETE,Y,22,0,0,0
79548A,202011,OBSOLETE,Y,22,0,0,0
79548A,202012,OBSOLETE,Y,22,0,0,0
79548A,202101,OBSOLETE,Y,22,0,0,0
79548A,202102,OBSOLETE,Y,22,0,0,0
79548A,202103,OBSOLETE,Y,22,0,0,0
79548A,202104,OBSOLETE,Y,22,0,0,0
79549A,202004,ACTIVE,Y,"1,127.00","4,859.78","3,239.85",11.304
79549A,202005,ACTIVE,Y,"1,031.00","4,927.70","3,285.14",102.384
79549A,202006,ACTIVE,Y,935,"1,454.37",969.579,35.555
79549A,202007,ACTIVE,Y,428,824.598,549.732,4.911
79549A,202008,ACTIVE,Y,448,"1,430.62",953.745,66.954
79549A,202009,ACTIVE,Y,156,"7,181.18","4,787.45",569.627
79549A,202010,ACTIVE,Y,12,"6,498.60","4,332.40",879
79549A,202011,ACTIVE,Y,14,27.359,18.239,4.606
79549A,202012,ACTIVE,Y,58,312.845,208.563,4.651
79549A,202101,ACTIVE,Y,874,"3,864.61","2,576.41",35.562
79549A,202102,ACTIVE,Y,921,"1,977.08","1,318.05",29.324
79549A,202103,ACTIVE,Y,464,851.343,567.562,22.577
79549A,202104,EXCESS,Y,128,107.055,71.37,5.085
79549WMBTS,202004,OBSOLETE,Y,2,0,0,0
79549WMBTS,202005,OBSOLETE,Y,2,0,0,0
79549WMBTS,202006,OBSOLETE,Y,2,0,0,0
79549WMBTS,202007,OBSOLETE,Y,2,0,0,0
79549WMBTS,202008,OBSOLETE,Y,2,0,0,0
79549WMBTS,202009,OBSOLETE,Y,2,0,0,0
79549WMBTS,202010,OBSOLETE,Y,2,0,0,0
79549WMBTS,202011,OBSOLETE,Y,2,0,0,0
79549WMBTS,202012,OBSOLETE,Y,2,0,0,0
79549WMBTS,202101,OBSOLETE,Y,2,0,0,0
79549WMBTS,202102,OBSOLETE,Y,2,0,0,0
79549WMBTS,202103,OBSOLETE,Y,2,0,0,0
79549WMTBTS,202004,ACTIVE,Y,"2,424.00","9,354.49","6,236.33",873.792
79549WMTBTS,202005,ACTIVE,Y,552,"3,060.57","2,040.38",749.772
79549WMTBTS,202006,ACTIVE,Y,12,22.108,14.739,4.933
79549WMTBTS,202007,ACTIVE,Y,"9,624.00","12,148.00","8,098.67","16,560.00"
79549WMTBTS,202008,EXCESS,Y,"8,906.00","2,409.17","1,606.11",0
79549WMTBTS,202009,EXCESS,Y,"11,424.00",0,0,0
79549WMTBTS,202010,EXCESS,Y,"11,424.00",0,0,0
79549WMTBTS,202011,EXCESS,Y,"11,424.00",0,0,0
79549WMTBTS,202012,EXCESS,Y,"11,424.00",0,0,0
79549WMTBTS,202101,EXCESS,Y,"11,424.00",0,0,0
79549WMTBTS,202102,EXCESS,Y,"11,424.00",0,0,0
79549WMTBTS,202103,EXCESS,Y,"11,424.00",0,0,0
79549WMTBTS,202104,EXCESS,Y,"10,812.00",228.517,152.345,0
79551-A,202004,ACTIVE,Y,8,149.24,99.493,3.948
79551-A,202005,ACTIVE,Y,"4,339.00","30,391.83","20,261.22",600.894
79551-A,202006,ACTIVE,Y,"3,275.00","16,874.45","11,249.64",359.744
79551-A,202007,ACTIVE,Y,"1,606.00","11,800.87","7,867.24",491.925
79551-A,202008,ACTIVE,Y,767,"6,823.59","4,549.06",560.451
79551-A,202009,ACTIVE,Y,29,581.199,387.466,41.567
79551-A,202010,ACTIVE,Y,27,608.831,405.887,46.878
79551-A,202011,ACTIVE,Y,"6,231.00","19,628.40","13,085.60","1,162.54"
79551-A,202012,ACTIVE,Y,"3,399.00","14,182.16","9,454.77",385.13
79551-A,202101,ACTIVE,Y,"2,205.00","12,696.18","8,464.12",418.35
79551-A,202102,ACTIVE,Y,975,"11,170.89","7,447.26",707.936
79551-A,202103,ACTIVE,Y,27,967.504,645.003,103.452
79551-A,202104,ACTIVE,Y,27,"2,136.50","1,424.33",252.957
79552-A,202004,ACTIVE,Y,"1,200.00","8,555.98","5,703.99","1,646.37"
79552-A,202005,ACTIVE,Y,"6,024.00","67,515.27","45,010.18","6,069.12"
79552-A,202006,ACTIVE,Y,"1,080.00","4,909.61","3,273.07",147.124
79552-A,202007,ACTIVE,Y,670,"3,718.89","2,479.26",50.389
79552-A,202008,ACTIVE,Y,"2,745.00","10,321.74","6,881.16",547.055
79552-A,202009,ACTIVE,Y,"2,461.00","6,067.94","4,045.29",268.512
79552-A,202010,ACTIVE,Y,"2,473.00","9,294.03","6,196.02",471.091
79552-A,202011,ACTIVE,Y,"5,942.00","15,499.15","10,332.76","1,423.64"
79552-A,202012,ACTIVE,Y,"5,218.00","21,815.23","14,543.48","1,591.17"
79552-A,202101,ACTIVE,Y,"3,322.00","13,731.59","9,154.40","1,179.62"
79552-A,202102,ACTIVE,Y,"3,412.00","17,505.01","11,670.01","1,591.29"
79552-A,202103,ACTIVE,Y,803,"4,677.40","3,118.27",235.417
79552-A,202104,ACTIVE,Y,"5,848.00","47,290.34","31,526.90","2,376.04"
79553-A,202004,ACTIVE,Y,676,"1,259.83",839.883,0
79553-A,202005,ACTIVE,Y,"1,276.00","2,494.61","1,663.07",0
79553-A,202006,ACTIVE,Y,"1,276.00","1,968.63","1,312.42",46.005
79553-A,202007,ACTIVE,Y,"1,203.00","1,612.23","1,074.82",0
79553-A,202008,EXCESS,Y,"1,203.00","1,193.14",795.426,50.712
79553-A,202009,ACTIVE,Y,"1,131.00","1,170.42",780.279,0
79553-A,202010,ACTIVE,Y,"1,131.00","1,271.98",847.985,0
79553-A,202011,ACTIVE,Y,"1,131.00","1,342.86",895.242,0
79553-A,202012,ACTIVE,Y,"1,131.00","1,293.77",862.513,0
79553-A,202101,EXCESS,Y,"1,046.00","1,038.95",692.632,56.413
79553-A,202102,ACTIVE,Y,974,"1,183.76",789.174,4.627
79553-A,202103,EXCESS,Y,967,917.687,611.791,0
79553-A,202104,EXCESS,Y,962,363.251,242.167,0.77
79558Q,202011,NEW,Y,"2,760.00","3,961.52","2,641.01",88.32
79558Q,202012,NEW,Y,"2,568.00","2,993.43","1,995.62",760.128
79558Q,202101,NEW,Y,"2,039.00","1,533.46","1,022.30",0
79558Q,202102,NEW,Y,"1,483.00","1,436.04",957.359,16.334
79558Q,202103,NEW,Y,"1,411.00","1,293.13",862.087,0
79558Q,202104,NEW,Y,"1,370.00","1,201.67",801.113,2.748
79559Q,202011,NEW,Y,"2,352.00","4,642.85","3,095.23",0
79559Q,202012,NEW,Y,"2,064.00","3,164.80","2,109.87",161.53
79559Q,202101,NEW,Y,"1,799.00","2,721.37","1,814.25",0
79559Q,202102,NEW,Y,"1,410.00",891.215,594.143,28.557
79559Q,202103,NEW,Y,"1,218.00","1,540.55","1,027.03",0
79559Q,202104,NEW,Y,"1,094.00","2,072.81","1,381.87",15.077
79908A,202004,OBSOLETE,Y,6,0,0,0
79908A,202005,OBSOLETE,Y,6,0,0,0
79908A,202006,OBSOLETE,Y,6,0,0,0
79908A,202007,OBSOLETE,Y,6,0,0,0
79908A,202008,OBSOLETE,Y,6,0,0,0
79908A,202009,OBSOLETE,Y,6,0,0,0
79908A,202010,OBSOLETE,Y,6,0,0,0
79908A,202011,OBSOLETE,Y,3,0,0,0
79908A,202012,OBSOLETE,Y,3,0,0,0
79908A,202101,OBSOLETE,Y,3,0,0,0
79908A,202102,OBSOLETE,Y,3,0,0,0
79908A,202103,OBSOLETE,Y,3,0,0,0
79908A,202104,OBSOLETE,Y,3,0,0,0
81216BTS-20R,202006,NEW,Y,"14,544.00","2,87,514.36","1,91,676.24","37,701.44"
81216BTS-20R,202008,NEW,Y,"72,288.00","1,19,118.30","79,412.20","2,787.70"
81216BTS-20R,202009,NEW,Y,"75,312.00","3,92,945.13","2,61,963.42","1,948.56"
81216BTS-20R,202010,NEW,Y,"65,664.00","3,96,869.73","2,64,579.82","3,502.08"
81216BTS-20R,202011,NEW,Y,"50,112.00","3,85,324.62","2,56,883.08","2,931.60"
81216BTS-20R,202012,NEW,Y,"35,712.00","3,97,483.91","2,64,989.27","3,345.18"
81216BTS-20R,202101,NEW,Y,"12,384.00","3,12,976.49","2,08,651.00","4,323.41"
81216BTS-20R,202102,NEW,Y,"2,592.00","1,66,309.19","1,10,872.79","4,110.17"
81216BTS-20R,202103,NEW,Y,288,"6,660.07","4,440.05",167.642
81216BTS-20R,202104,NEW,Y,"15,984.00","87,442.64","58,295.09","1,00,166.40"
81216WMTBTS,202004,OBSOLETE,Y,209,0,0,0
81216WMTBTS,202005,OBSOLETE,Y,206,0,0,0
81216WMTBTS,202006,OBSOLETE,Y,206,0,0,0
81216WMTBTS,202007,OBSOLETE,Y,206,2.702,1.801,0
81216WMTBTS,202008,OBSOLETE,Y,203,0,0,0
81216WMTBTS,202009,OBSOLETE,Y,203,0,0,0
81216WMTBTS,202010,OBSOLETE,Y,203,0,0,0
81216WMTBTS,202011,OBSOLETE,Y,204,0,0,0
81216WMTBTS,202012,OBSOLETE,Y,204,0,0,0
81216WMTBTS,202101,OBSOLETE,Y,204,0,0,0
81216WMTBTS,202102,OBSOLETE,Y,204,0,0,0
81216WMTBTS,202103,OBSOLETE,Y,204,0,0,0
81216WMTBTS,202104,OBSOLETE,Y,201,3.442,2.295,0
8130-1,202004,OBSOLETE,Y,2,0,0,2.349
8130-1,202005,OBSOLETE,Y,2,0,0,1.044
8130-1,202006,OBSOLETE,Y,14,0,0,27.391
8130-1,202007,OBSOLETE,Y,2,0,0,0.75
8130-1,202008,OBSOLETE,Y,2,0,0,1.2
8130-1,202009,OBSOLETE,Y,2,0,0,0
8130-1,202010,OBSOLETE,Y,2,0,0,0
8130-1,202011,OBSOLETE,Y,2,0,0,0
8130-1,202012,OBSOLETE,Y,2,0,0,0
8130-1,202101,OBSOLETE,Y,2,0,0,0
8130-1,202102,OBSOLETE,Y,2,0,0,0
8130-1,202103,OBSOLETE,Y,2,0,0,0
8130-1,202104,OBSOLETE,Y,2,0,0,0
81EA,202004,ACTIVE,Y,126,464.88,309.92,16.38
81EA,202005,ACTIVE,Y,78,373.065,248.71,5.985
81EA,202006,ACTIVE,Y,72,440.245,293.497,3.82
81EA,202007,ACTIVE,Y,254,293.716,195.811,0.379
81EA,202008,EXCESS,Y,241,204.727,136.485,1.104
81EA,202009,EXCESS,Y,236,140.65,93.767,5.449
81EA,202010,EXCESS,Y,217,131.449,87.633,0.451
81EA,202011,ACTIVE,Y,198,235.399,156.933,8.291
81EA,202012,ACTIVE,Y,120,229.24,152.827,5.197
81EA,202101,ACTIVE,Y,65,351.015,234.01,2.876
81EA,202102,ACTIVE,Y,51,322.543,215.029,3
81EA,202103,ACTIVE,Y,87,813.409,542.273,25.133
81EA,202104,ACTIVE,Y,74,471.49,314.327,139.976
8310541PP,202011,EXCESS,Y,"1,032.00",0,0,0
8310541PP,202012,EXCESS,Y,972,0,0,0
8310541PP,202101,EXCESS,Y,972,0,0,0
8310541PP,202102,EXCESS,Y,756,0,0,0
8310541PP,202103,EXCESS,Y,756,0,0,0
8310541PP,202104,EXCESS,Y,756,0,0,0
8310562PP,202009,EXCESS,Y,24,0,0,0
8310562PP,202010,EXCESS,Y,24,0,0,0
8310562PP,202011,EXCESS,Y,24,0,0,0
8310562PP,202012,EXCESS,Y,24,0,0,0
8310562PP,202101,EXCESS,Y,24,0,0,0
8310562PP,202102,EXCESS,Y,24,0,0,0
8310562PP,202103,EXCESS,Y,24,0,0,0
8310562PP,202104,EXCESS,Y,24,0,0,0
8310563PP,202010,EXCESS,Y,48,0,0,0
8310563PP,202011,EXCESS,Y,48,0,0,0
8310563PP,202012,EXCESS,Y,228,0,0,0
8310563PP,202101,EXCESS,Y,456,0,0,0
8310563PP,202102,EXCESS,Y,456,0,0,0
8310564PP,202004,NEW,Y,400,0,0,0
8310564PP,202005,EXCESS,Y,400,0,0,0
8310564PP,202006,EXCESS,Y,400,0,0,0
8310564PP,202007,EXCESS,Y,400,0,0,0
8310564PP,202008,EXCESS,Y,400,0,0,0
8310564PP,202009,EXCESS,Y,400,0,0,0
8310564PP,202010,EXCESS,Y,400,0,0,0
8310564PP,202011,EXCESS,Y,400,0,0,0
8310564PP,202012,EXCESS,Y,400,0,0,0
8310564PP,202101,EXCESS,Y,400,0,0,0
8310564PP,202102,EXCESS,Y,400,0,0,0
8310564PP,202103,EXCESS,Y,400,0,0,0
8310564PP,202104,EXCESS,Y,400,0,0,0
8310565PP,202006,EXCESS,Y,552,0,0,0
8310565PP,202009,EXCESS,Y,336,0,0,0
8310565PP,202010,EXCESS,Y,156,0,0,0
8310565PP,202011,EXCESS,Y,156,0,0,0
8310565PP,202012,EXCESS,Y,156,0,0,0
8310565PP,202101,EXCESS,Y,156,0,0,0
8310565PP,202102,EXCESS,Y,156,0,0,0
8310565PP,202103,EXCESS,Y,156,0,0,0
8310565PP,202104,EXCESS,Y,156,0,0,0
8310566PP,202008,EXCESS,Y,210,0,0,0
8310566PP,202009,EXCESS,Y,168,0,0,0
8310566PP,202010,EXCESS,Y,168,0,0,0
8310566PP,202011,EXCESS,Y,168,0,0,0
8310566PP,202012,EXCESS,Y,168,0,0,0
8311002PP,202004,OBSOLETE,Y,96,0,0,0
8311002PP,202005,OBSOLETE,Y,96,0,0,0
8311002PP,202006,OBSOLETE,Y,96,0,0,0
8311002PP,202007,OBSOLETE,Y,96,0,0,0
8311002PP,202008,OBSOLETE,Y,96,0,0,0
8311002PP,202009,OBSOLETE,Y,96,0,0,0
8311002PP,202010,OBSOLETE,Y,96,0,0,0
8311002PP,202011,OBSOLETE,Y,96,0,0,0
8311002PP,202012,OBSOLETE,Y,96,0,0,0
8311002PP,202101,OBSOLETE,Y,96,0,0,0
8311002PP,202102,OBSOLETE,Y,96,0,0,0
